Time, Data
0:1:8:311, 1608 
0:1:8:327, 1604 
0:1:8:343, 1594 
0:1:8:359, 1592 
0:1:8:375, 1589 
0:1:8:391, 1587 
0:1:8:407, 1588 
0:1:8:422, 1585 
0:1:8:437, 1581 
0:1:8:452, 1564 
0:1:8:468, 1558 
0:1:8:484, 1558 
0:1:8:500, 1618 
0:1:8:515, 1738 
0:1:8:531, 1863 
0:1:8:547, 2062 
0:1:8:563, 2276 
0:1:8:579, 2459 
0:1:8:595, 2633 
0:1:8:611, 2696 
0:1:8:627, 2689 
0:1:8:643, 2645 
0:1:8:659, 2563 
0:1:8:674, 2486 
0:1:8:689, 2408 
0:1:8:704, 2342 
0:1:8:720, 2276 
0:1:8:735, 2228 
0:1:8:751, 2157 
0:1:8:767, 2100 
0:1:8:783, 2054 
0:1:8:799, 2023 
0:1:8:814, 1997 
0:1:8:830, 1985 
0:1:8:846, 1977 
0:1:8:862, 1975 
0:1:8:877, 1972 
0:1:8:893, 1959 
0:1:8:908, 1938 
0:1:8:923, 1914 
0:1:8:939, 1879 
0:1:8:955, 1844 
0:1:8:971, 1809 
0:1:8:987, 1773 
0:1:9:3, 1741 
0:1:9:19, 1715 
0:1:9:34, 1692 
0:1:9:50, 1666 
0:1:9:66, 1648 
0:1:9:82, 1634 
0:1:9:98, 1624 
0:1:9:114, 1611 
0:1:9:129, 1604 
0:1:9:144, 1598 
0:1:9:159, 1592 
0:1:9:174, 1592 
0:1:9:190, 1589 
0:1:9:206, 1578 
0:1:9:221, 1569 
0:1:9:237, 1558 
0:1:9:253, 1557 
0:1:9:269, 1557 
0:1:9:285, 1554 
0:1:9:301, 1551 
0:1:9:317, 1542 
0:1:9:333, 1536 
0:1:9:348, 1533 
0:1:9:364, 1540 
0:1:9:379, 1582 
0:1:9:394, 1670 
0:1:9:410, 1817 
0:1:9:426, 2019 
0:1:9:442, 2237 
0:1:9:458, 2488 
0:1:9:474, 2673 
0:1:9:490, 2777 
0:1:9:506, 2791 
0:1:9:521, 2755 
0:1:9:537, 2706 
0:1:9:553, 2650 
0:1:9:569, 2588 
0:1:9:584, 2526 
0:1:9:599, 2467 
0:1:9:614, 2408 
0:1:9:630, 2336 
0:1:9:646, 2288 
0:1:9:661, 2244 
0:1:9:677, 2223 
0:1:9:692, 2222 
0:1:9:708, 2222 
0:1:9:724, 2227 
0:1:9:740, 2229 
0:1:9:756, 2221 
0:1:9:772, 2207 
0:1:9:788, 2183 
0:1:9:804, 2147 
0:1:9:820, 2114 
0:1:9:835, 2062 
0:1:9:850, 2016 
0:1:9:865, 1972 
0:1:9:881, 1935 
0:1:9:897, 1899 
0:1:9:913, 1860 
0:1:9:929, 1834 
0:1:9:945, 1810 
0:1:9:961, 1782 
0:1:9:977, 1758 
0:1:9:993, 1729 
0:1:10:8, 1703 
0:1:10:23, 1675 
0:1:10:39, 1647 
0:1:10:55, 1631 
0:1:10:71, 1616 
0:1:10:86, 1611 
0:1:10:101, 1606 
0:1:10:117, 1594 
0:1:10:133, 1586 
0:1:10:149, 1576 
0:1:10:165, 1573 
0:1:10:181, 1564 
0:1:10:197, 1545 
0:1:10:213, 1517 
0:1:10:228, 1494 
0:1:10:244, 1477 
0:1:10:260, 1486 
0:1:10:276, 1541 
0:1:10:292, 1667 
0:1:10:308, 1862 
0:1:10:323, 2092 
0:1:10:338, 2323 
0:1:10:354, 2517 
0:1:10:370, 2646 
0:1:10:386, 2709 
0:1:10:402, 2747 
0:1:10:418, 2730 
0:1:10:433, 2676 
0:1:10:449, 2603 
0:1:10:465, 2489 
0:1:10:481, 2392 
0:1:10:497, 2304 
0:1:10:513, 2197 
0:1:10:528, 2118 
0:1:10:544, 2044 
0:1:10:559, 1976 
0:1:10:574, 1952 
0:1:10:589, 1939 
0:1:10:605, 1941 
0:1:10:621, 1963 
0:1:10:637, 1980 
0:1:10:653, 1997 
0:1:10:669, 2004 
0:1:10:684, 2003 
0:1:10:700, 1999 
0:1:10:716, 1987 
0:1:10:732, 1957 
0:1:10:747, 1918 
0:1:10:762, 1876 
0:1:10:777, 1832 
0:1:10:792, 1800 
0:1:10:807, 1768 
0:1:10:822, 1726 
0:1:10:838, 1684 
0:1:10:854, 1642 
0:1:10:869, 1594 
0:1:10:884, 1572 
0:1:10:900, 1558 
0:1:10:916, 1536 
0:1:10:931, 1521 
0:1:10:947, 1509 
0:1:10:963, 1502 
0:1:10:979, 1497 
0:1:10:994, 1489 
0:1:11:10, 1478 
0:1:11:25, 1468 
0:1:11:40, 1451 
0:1:11:55, 1436 
0:1:11:70, 1427 
0:1:11:85, 1420 
0:1:11:101, 1415 
0:1:11:117, 1406 
0:1:11:133, 1401 
0:1:11:148, 1393 
0:1:11:163, 1394 
0:1:11:179, 1453 
0:1:11:195, 1584 
0:1:11:211, 1736 
0:1:11:227, 2072 
0:1:11:243, 2364 
0:1:11:258, 2633 
0:1:11:273, 2878 
0:1:11:288, 3011 
0:1:11:304, 3080 
0:1:11:319, 3067 
0:1:11:334, 3016 
0:1:11:350, 2937 
0:1:11:366, 2864 
0:1:11:381, 2761 
0:1:11:396, 2681 
0:1:11:412, 2575 
0:1:11:429, 2500 
0:1:11:445, 2403 
0:1:11:461, 2295 
0:1:11:476, 2231 
0:1:11:491, 2197 
0:1:11:506, 2186 
0:1:11:522, 2198 
0:1:11:538, 2226 
0:1:11:553, 2236 
0:1:11:568, 2236 
0:1:11:584, 2236 
0:1:11:600, 2227 
0:1:11:616, 2189 
0:1:11:631, 2166 
0:1:11:647, 2166 
0:1:11:663, 2110 
0:1:11:679, 2050 
0:1:11:695, 1992 
0:1:11:710, 1938 
0:1:11:726, 1887 
0:1:11:741, 1839 
0:1:11:756, 1797 
0:1:11:771, 1751 
0:1:11:786, 1707 
0:1:11:801, 1666 
0:1:11:817, 1626 
0:1:11:832, 1585 
0:1:11:848, 1548 
0:1:11:864, 1523 
0:1:11:879, 1505 
0:1:11:894, 1491 
0:1:11:910, 1480 
0:1:11:926, 1469 
0:1:11:941, 1463 
0:1:11:956, 1458 
0:1:11:971, 1450 
0:1:11:986, 1447 
0:1:12:2, 1436 
0:1:12:18, 1425 
0:1:12:34, 1415 
0:1:12:50, 1408 
0:1:12:65, 1427 
0:1:12:80, 1482 
0:1:12:96, 1624 
0:1:12:111, 1847 
0:1:12:127, 2200 
0:1:12:143, 2484 
0:1:12:158, 2735 
0:1:12:173, 2948 
0:1:12:188, 3050 
0:1:12:203, 3077 
0:1:12:218, 3052 
0:1:12:233, 2954 
0:1:12:249, 2843 
0:1:12:265, 2717 
0:1:12:281, 2627 
0:1:12:297, 2536 
0:1:12:313, 2417 
0:1:12:328, 2281 
0:1:12:344, 2187 
0:1:12:360, 2095 
0:1:12:376, 2049 
0:1:12:392, 2025 
0:1:12:407, 2026 
0:1:12:423, 2053 
0:1:12:438, 2076 
0:1:12:453, 2107 
0:1:12:469, 2127 
0:1:12:485, 2135 
0:1:12:501, 2120 
0:1:12:517, 2087 
0:1:12:533, 2031 
0:1:12:549, 1984 
0:1:12:565, 1934 
0:1:12:581, 1882 
0:1:12:597, 1828 
0:1:12:612, 1784 
0:1:12:627, 1740 
0:1:12:643, 1688 
0:1:12:658, 1644 
0:1:12:673, 1613 
0:1:12:689, 1589 
0:1:12:705, 1559 
0:1:12:721, 1534 
0:1:12:736, 1516 
0:1:12:752, 1503 
0:1:12:768, 1488 
0:1:12:784, 1477 
0:1:12:799, 1471 
0:1:12:814, 1467 
0:1:12:829, 1462 
0:1:12:845, 1455 
0:1:12:861, 1443 
0:1:12:877, 1433 
0:1:12:892, 1418 
0:1:12:907, 1409 
0:1:12:923, 1403 
0:1:12:938, 1413 
0:1:12:954, 1490 
0:1:12:969, 1630 
0:1:12:984, 1845 
0:1:13:0, 2106 
0:1:13:15, 2429 
0:1:13:30, 2641 
0:1:13:46, 2836 
0:1:13:62, 2886 
0:1:13:77, 2870 
0:1:13:93, 2797 
0:1:13:109, 2687 
0:1:13:125, 2533 
0:1:13:140, 2443 
0:1:13:155, 2331 
0:1:13:171, 2229 
0:1:13:187, 2137 
0:1:13:203, 2050 
0:1:13:219, 1976 
0:1:13:234, 1928 
0:1:13:250, 1895 
0:1:13:266, 1894 
0:1:13:281, 1909 
0:1:13:297, 1921 
0:1:13:312, 1952 
0:1:13:328, 1964 
0:1:13:344, 1964 
0:1:13:359, 1952 
0:1:13:374, 1922 
0:1:13:389, 1881 
0:1:13:405, 1835 
0:1:13:421, 1775 
0:1:13:436, 1731 
0:1:13:452, 1696 
0:1:13:467, 1648 
0:1:13:483, 1598 
0:1:13:498, 1556 
0:1:13:514, 1526 
0:1:13:529, 1499 
0:1:13:545, 1493 
0:1:13:560, 1470 
0:1:13:575, 1450 
0:1:13:590, 1433 
0:1:13:605, 1417 
0:1:13:620, 1391 
0:1:13:635, 1369 
0:1:13:651, 1353 
0:1:13:667, 1337 
0:1:13:683, 1328 
0:1:13:699, 1327 
0:1:13:714, 1320 
0:1:13:729, 1316 
0:1:13:745, 1313 
0:1:13:761, 1308 
0:1:13:777, 1302 
0:1:13:792, 1311 
0:1:13:807, 1361 
0:1:13:822, 1479 
0:1:13:837, 1664 
0:1:13:853, 1883 
0:1:13:869, 2102 
0:1:13:885, 2340 
0:1:13:901, 2443 
0:1:13:916, 2476 
0:1:13:931, 2456 
0:1:13:947, 2399 
0:1:13:963, 2320 
0:1:13:979, 2232 
0:1:13:995, 2134 
0:1:14:11, 2058 
0:1:14:27, 1987 
0:1:14:42, 1922 
0:1:14:57, 1873 
0:1:14:72, 1818 
0:1:14:88, 1780 
0:1:14:103, 1773 
0:1:14:118, 1788 
0:1:14:133, 1814 
0:1:14:149, 1856 
0:1:14:165, 1897 
0:1:14:181, 1931 
0:1:14:197, 1948 
0:1:14:213, 1955 
0:1:14:229, 1939 
0:1:14:245, 1902 
0:1:14:261, 1861 
0:1:14:277, 1805 
0:1:14:292, 1763 
0:1:14:307, 1722 
0:1:14:323, 1690 
0:1:14:339, 1665 
0:1:14:354, 1647 
0:1:14:370, 1626 
0:1:14:386, 1608 
0:1:14:402, 1587 
0:1:14:418, 1571 
0:1:14:434, 1560 
0:1:14:450, 1552 
0:1:14:466, 1552 
0:1:14:481, 1550 
0:1:14:497, 1545 
0:1:14:513, 1542 
0:1:14:529, 1537 
0:1:14:544, 1540 
0:1:14:560, 1551 
0:1:14:575, 1588 
0:1:14:591, 1711 
0:1:14:607, 1873 
0:1:14:623, 2072 
0:1:14:639, 2270 
0:1:14:655, 2476 
0:1:14:670, 2584 
0:1:14:686, 2628 
0:1:14:702, 2629 
0:1:14:718, 2586 
0:1:14:733, 2497 
0:1:14:749, 2434 
0:1:14:764, 2356 
0:1:14:779, 2281 
0:1:14:795, 2209 
0:1:14:811, 2148 
0:1:14:827, 2077 
0:1:14:842, 2027 
0:1:14:857, 1991 
0:1:14:873, 1974 
0:1:14:889, 1979 
0:1:14:905, 2009 
0:1:14:921, 2048 
0:1:14:936, 2082 
0:1:14:952, 2100 
0:1:14:968, 2116 
0:1:14:984, 2113 
0:1:14:999, 2088 
0:1:15:14, 2054 
0:1:15:29, 2001 
0:1:15:45, 1958 
0:1:15:61, 1919 
0:1:15:76, 1889 
0:1:15:91, 1857 
0:1:15:106, 1828 
0:1:15:122, 1798 
0:1:15:139, 1774 
0:1:15:155, 1759 
0:1:15:171, 1744 
0:1:15:187, 1730 
0:1:15:202, 1720 
0:1:15:217, 1707 
0:1:15:233, 1694 
0:1:15:248, 1682 
0:1:15:263, 1672 
0:1:15:279, 1672 
0:1:15:295, 1676 
0:1:15:311, 1693 
0:1:15:326, 1715 
0:1:15:342, 1800 
0:1:15:358, 1904 
0:1:15:374, 2088 
0:1:15:389, 2290 
0:1:15:405, 2474 
0:1:15:421, 2626 
0:1:15:437, 2704 
0:1:15:453, 2725 
0:1:15:468, 2701 
0:1:15:483, 2649 
0:1:15:498, 2582 
0:1:15:514, 2494 
0:1:15:530, 2418 
0:1:15:545, 2380 
0:1:15:561, 2334 
0:1:15:576, 2288 
0:1:15:592, 2242 
0:1:15:608, 2210 
0:1:15:624, 2177 
0:1:15:639, 2152 
0:1:15:655, 2147 
0:1:15:671, 2150 
0:1:15:687, 2164 
0:1:15:702, 2186 
0:1:15:717, 2199 
0:1:15:732, 2201 
0:1:15:747, 2183 
0:1:15:763, 2161 
0:1:15:779, 2128 
0:1:15:795, 2091 
0:1:15:811, 2050 
0:1:15:827, 2013 
0:1:15:843, 1972 
0:1:15:859, 1942 
0:1:15:875, 1906 
0:1:15:891, 1874 
0:1:15:906, 1848 
0:1:15:921, 1825 
0:1:15:937, 1814 
0:1:15:952, 1795 
0:1:15:968, 1784 
0:1:15:984, 1768 
0:1:16:0, 1762 
0:1:16:16, 1759 
0:1:16:31, 1752 
0:1:16:47, 1743 
0:1:16:63, 1753 
0:1:16:79, 1817 
0:1:16:95, 1899 
0:1:16:111, 2059 
0:1:16:127, 2294 
0:1:16:143, 2474 
0:1:16:159, 2629 
0:1:16:174, 2701 
0:1:16:189, 2743 
0:1:16:204, 2732 
0:1:16:219, 2687 
0:1:16:235, 2631 
0:1:16:250, 2573 
0:1:16:266, 2501 
0:1:16:282, 2457 
0:1:16:298, 2418 
0:1:16:314, 2375 
0:1:16:330, 2324 
0:1:16:346, 2274 
0:1:16:361, 2239 
0:1:16:376, 2202 
0:1:16:392, 2182 
0:1:16:407, 2177 
0:1:16:422, 2180 
0:1:16:437, 2194 
0:1:16:453, 2207 
0:1:16:468, 2206 
0:1:16:484, 2197 
0:1:16:499, 2173 
0:1:16:515, 2124 
0:1:16:531, 2108 
0:1:16:547, 2072 
0:1:16:563, 2038 
0:1:16:579, 2014 
0:1:16:595, 1989 
0:1:16:610, 1966 
0:1:16:626, 1932 
0:1:16:641, 1905 
0:1:16:656, 1877 
0:1:16:671, 1854 
0:1:16:687, 1830 
0:1:16:703, 1806 
0:1:16:719, 1795 
0:1:16:734, 1783 
0:1:16:750, 1774 
0:1:16:766, 1770 
0:1:16:782, 1762 
0:1:16:798, 1760 
0:1:16:813, 1754 
0:1:16:828, 1745 
0:1:16:844, 1734 
0:1:16:860, 1752 
0:1:16:875, 1819 
0:1:16:890, 1945 
0:1:16:905, 2116 
0:1:16:921, 2353 
0:1:16:937, 2523 
0:1:16:953, 2662 
0:1:16:969, 2731 
0:1:16:985, 2731 
0:1:17:1, 2700 
0:1:17:17, 2647 
0:1:17:32, 2591 
0:1:17:48, 2539 
0:1:17:64, 2480 
0:1:17:80, 2438 
0:1:17:96, 2371 
0:1:17:111, 2317 
0:1:17:127, 2269 
0:1:17:143, 2232 
0:1:17:159, 2211 
0:1:17:175, 2205 
0:1:17:191, 2205 
0:1:17:207, 2205 
0:1:17:222, 2207 
0:1:17:237, 2215 
0:1:17:253, 2226 
0:1:17:269, 2222 
0:1:17:284, 2206 
0:1:17:299, 2188 
0:1:17:315, 2156 
0:1:17:331, 2121 
0:1:17:346, 2080 
0:1:17:361, 2039 
0:1:17:376, 1996 
0:1:17:392, 1945 
0:1:17:408, 1909 
0:1:17:423, 1882 
0:1:17:439, 1857 
0:1:17:455, 1837 
0:1:17:471, 1813 
0:1:17:487, 1801 
0:1:17:503, 1789 
0:1:17:518, 1779 
0:1:17:533, 1771 
0:1:17:549, 1762 
0:1:17:565, 1746 
0:1:17:580, 1735 
0:1:17:595, 1744 
0:1:17:610, 1783 
0:1:17:626, 1886 
0:1:17:641, 1994 
0:1:17:657, 2172 
0:1:17:673, 2405 
0:1:17:689, 2562 
0:1:17:705, 2694 
0:1:17:721, 2747 
0:1:17:736, 2753 
0:1:17:752, 2722 
0:1:17:768, 2676 
0:1:17:783, 2617 
0:1:17:798, 2580 
0:1:17:813, 2517 
0:1:17:828, 2478 
0:1:17:843, 2421 
0:1:17:858, 2378 
0:1:17:874, 2309 
0:1:17:890, 2262 
0:1:17:906, 2226 
0:1:17:922, 2212 
0:1:17:937, 2211 
0:1:17:952, 2213 
0:1:17:968, 2212 
0:1:17:984, 2209 
0:1:18:0, 2191 
0:1:18:15, 2162 
0:1:18:31, 2133 
0:1:18:46, 2091 
0:1:18:61, 2038 
0:1:18:76, 1994 
0:1:18:91, 1952 
0:1:18:107, 1915 
0:1:18:123, 1889 
0:1:18:138, 1850 
0:1:18:154, 1820 
0:1:18:170, 1794 
0:1:18:186, 1772 
0:1:18:201, 1749 
0:1:18:216, 1733 
0:1:18:231, 1734 
0:1:18:247, 1733 
0:1:18:263, 1724 
0:1:18:279, 1715 
0:1:18:294, 1700 
0:1:18:309, 1691 
0:1:18:324, 1713 
0:1:18:340, 1785 
0:1:18:356, 1916 
0:1:18:372, 2150 
0:1:18:388, 2252 
0:1:18:404, 2450 
0:1:18:420, 2620 
0:1:18:436, 2672 
0:1:18:452, 2733 
0:1:18:468, 2804 
0:1:18:484, 2828 
0:1:18:499, 2811 
0:1:18:514, 2767 
0:1:18:530, 2714 
0:1:18:546, 2659 
0:1:18:562, 2612 
0:1:18:578, 2556 
0:1:18:594, 2479 
0:1:18:609, 2416 
0:1:18:624, 2369 
0:1:18:640, 2308 
0:1:18:656, 2260 
0:1:18:672, 2226 
0:1:18:688, 2206 
0:1:18:704, 2199 
0:1:18:720, 2193 
0:1:18:735, 2181 
0:1:18:750, 2165 
0:1:18:765, 2149 
0:1:18:781, 2107 
0:1:18:797, 2068 
0:1:18:813, 2021 
0:1:18:829, 1960 
0:1:18:845, 1912 
0:1:18:860, 1879 
0:1:18:876, 1831 
0:1:18:892, 1788 
0:1:18:908, 1750 
0:1:18:923, 1725 
0:1:18:939, 1704 
0:1:18:955, 1691 
0:1:18:971, 1681 
0:1:18:986, 1669 
0:1:19:1, 1654 
0:1:19:16, 1642 
0:1:19:31, 1629 
0:1:19:47, 1615 
0:1:19:63, 1603 
0:1:19:79, 1596 
0:1:19:95, 1590 
0:1:19:111, 1582 
0:1:19:127, 1579 
0:1:19:143, 1578 
0:1:19:159, 1574 
0:1:19:175, 1573 
0:1:19:191, 1564 
0:1:19:207, 1553 
0:1:19:222, 1537 
0:1:19:237, 1521 
0:1:19:253, 1509 
0:1:19:268, 1525 
0:1:19:284, 1588 
0:1:19:300, 1683 
0:1:19:316, 1929 
0:1:19:332, 2175 
0:1:19:348, 2432 
0:1:19:364, 2728 
0:1:19:380, 2880 
0:1:19:395, 2905 
0:1:19:410, 2959 
0:1:19:425, 2955 
0:1:19:441, 2914 
0:1:19:456, 2854 
0:1:19:471, 2785 
0:1:19:486, 2731 
0:1:19:502, 2660 
0:1:19:517, 2591 
0:1:19:533, 2529 
0:1:19:548, 2465 
0:1:19:563, 2400 
0:1:19:579, 2331 
0:1:19:595, 2282 
0:1:19:611, 2249 
0:1:19:627, 2240 
0:1:19:643, 2226 
0:1:19:659, 2219 
0:1:19:674, 2211 
0:1:19:689, 2197 
0:1:19:704, 2180 
0:1:19:719, 2161 
0:1:19:735, 2128 
0:1:19:751, 2090 
0:1:19:766, 2045 
0:1:19:782, 1990 
0:1:19:798, 1951 
0:1:19:813, 1887 
0:1:19:829, 1842 
0:1:19:845, 1805 
0:1:19:860, 1769 
0:1:19:875, 1743 
0:1:19:890, 1717 
0:1:19:906, 1696 
0:1:19:921, 1679 
0:1:19:937, 1663 
0:1:19:953, 1652 
0:1:19:969, 1640 
0:1:19:985, 1632 
0:1:20:0, 1627 
0:1:20:16, 1622 
0:1:20:32, 1612 
0:1:20:48, 1605 
0:1:20:64, 1595 
0:1:20:80, 1584 
0:1:20:96, 1571 
0:1:20:111, 1562 
0:1:20:127, 1555 
0:1:20:143, 1545 
0:1:20:158, 1534 
0:1:20:173, 1530 
0:1:20:189, 1523 
0:1:20:205, 1527 
0:1:20:221, 1552 
0:1:20:236, 1660 
0:1:20:252, 1818 
0:1:20:267, 2028 
0:1:20:282, 2262 
0:1:20:298, 2537 
0:1:20:314, 2691 
0:1:20:330, 2811 
0:1:20:346, 2860 
0:1:20:362, 2844 
0:1:20:378, 2773 
0:1:20:393, 2721 
0:1:20:408, 2644 
0:1:20:423, 2557 
0:1:20:438, 2506 
0:1:20:454, 2421 
0:1:20:470, 2352 
0:1:20:485, 2267 
0:1:20:501, 2207 
0:1:20:517, 2160 
0:1:20:533, 2134 
0:1:20:548, 2126 
0:1:20:563, 2130 
0:1:20:578, 2141 
0:1:20:593, 2152 
0:1:20:609, 2152 
0:1:20:624, 2130 
0:1:20:639, 2105 
0:1:20:655, 2062 
0:1:20:671, 2009 
0:1:20:687, 1962 
0:1:20:703, 1928 
0:1:20:718, 1894 
0:1:20:734, 1850 
0:1:20:749, 1807 
0:1:20:764, 1775 
0:1:20:780, 1748 
0:1:20:796, 1724 
0:1:20:812, 1692 
0:1:20:828, 1668 
0:1:20:844, 1654 
0:1:20:859, 1640 
0:1:20:874, 1628 
0:1:20:889, 1619 
0:1:20:905, 1607 
0:1:20:921, 1602 
0:1:20:937, 1597 
0:1:20:953, 1593 
0:1:20:968, 1595 
0:1:20:984, 1597 
0:1:20:999, 1596 
0:1:21:15, 1594 
0:1:21:30, 1585 
0:1:21:46, 1568 
0:1:21:61, 1554 
0:1:21:76, 1559 
0:1:21:91, 1608 
0:1:21:106, 1756 
0:1:21:121, 1948 
0:1:21:137, 2119 
0:1:21:153, 2301 
0:1:21:168, 2537 
0:1:21:183, 2747 
0:1:21:199, 2880 
0:1:21:214, 2930 
0:1:21:230, 2936 
0:1:21:246, 2888 
0:1:21:261, 2790 
0:1:21:277, 2694 
0:1:21:293, 2578 
0:1:21:308, 2512 
0:1:21:323, 2432 
0:1:21:338, 2357 
0:1:21:354, 2280 
0:1:21:370, 2263 
0:1:21:386, 2201 
0:1:21:402, 2155 
0:1:21:417, 2130 
0:1:21:433, 2122 
0:1:21:449, 2128 
0:1:21:464, 2142 
0:1:21:480, 2145 
0:1:21:496, 2136 
0:1:21:511, 2116 
0:1:21:527, 2075 
0:1:21:543, 2011 
0:1:21:559, 1969 
0:1:21:574, 1913 
0:1:21:589, 1864 
0:1:21:604, 1816 
0:1:21:620, 1774 
0:1:21:636, 1735 
0:1:21:651, 1694 
0:1:21:667, 1663 
0:1:21:682, 1649 
0:1:21:697, 1629 
0:1:21:713, 1606 
0:1:21:729, 1587 
0:1:21:745, 1568 
0:1:21:761, 1559 
0:1:21:776, 1552 
0:1:21:791, 1550 
0:1:21:806, 1550 
0:1:21:821, 1548 
0:1:21:837, 1546 
0:1:21:853, 1543 
0:1:21:869, 1545 
0:1:21:885, 1546 
0:1:21:901, 1540 
0:1:21:916, 1533 
0:1:21:931, 1526 
0:1:21:947, 1514 
0:1:21:962, 1509 
0:1:21:978, 1531 
0:1:21:994, 1583 
0:1:22:10, 1726 
0:1:22:25, 1946 
0:1:22:40, 2280 
0:1:22:56, 2554 
0:1:22:72, 2790 
0:1:22:88, 3014 
0:1:22:103, 3074 
0:1:22:118, 3066 
0:1:22:133, 3006 
0:1:22:149, 2887 
0:1:22:165, 2789 
0:1:22:181, 2697 
0:1:22:197, 2631 
0:1:22:212, 2552 
0:1:22:228, 2495 
0:1:22:244, 2421 
0:1:22:259, 2329 
0:1:22:274, 2259 
0:1:22:290, 2192 
0:1:22:306, 2155 
0:1:22:322, 2138 
0:1:22:338, 2137 
0:1:22:353, 2135 
0:1:22:368, 2135 
0:1:22:384, 2130 
0:1:22:400, 2116 
0:1:22:415, 2086 
0:1:22:431, 2052 
0:1:22:447, 1998 
0:1:22:463, 1937 
0:1:22:479, 1891 
0:1:22:494, 1845 
0:1:22:509, 1773 
0:1:22:525, 1720 
0:1:22:540, 1673 
0:1:22:555, 1632 
0:1:22:570, 1616 
0:1:22:586, 1589 
0:1:22:602, 1562 
0:1:22:618, 1554 
0:1:22:635, 1546 
0:1:22:650, 1542 
0:1:22:665, 1529 
0:1:22:682, 1522 
0:1:22:697, 1517 
0:1:22:713, 1507 
0:1:22:728, 1500 
0:1:22:743, 1495 
0:1:22:758, 1488 
0:1:22:774, 1486 
0:1:22:790, 1487 
0:1:22:805, 1487 
0:1:22:820, 1488 
0:1:22:836, 1488 
0:1:22:852, 1479 
0:1:22:868, 1473 
0:1:22:883, 1474 
0:1:22:899, 1506 
0:1:22:915, 1608 
0:1:22:931, 1789 
0:1:22:946, 1974 
0:1:22:961, 2264 
0:1:22:977, 2554 
0:1:22:992, 2803 
0:1:23:8, 3037 
0:1:23:24, 3093 
0:1:23:40, 3100 
0:1:23:56, 3041 
0:1:23:71, 2944 
0:1:23:86, 2831 
0:1:23:102, 2685 
0:1:23:117, 2586 
0:1:23:132, 2493 
0:1:23:148, 2380 
0:1:23:164, 2297 
0:1:23:179, 2201 
0:1:23:194, 2158 
0:1:23:209, 2108 
0:1:23:225, 2092 
0:1:23:241, 2096 
0:1:23:257, 2103 
0:1:23:273, 2110 
0:1:23:289, 2106 
0:1:23:305, 2091 
0:1:23:321, 2068 
0:1:23:337, 2023 
0:1:23:353, 1976 
0:1:23:369, 1911 
0:1:23:384, 1849 
0:1:23:400, 1792 
0:1:23:416, 1730 
0:1:23:431, 1683 
0:1:23:447, 1650 
0:1:23:462, 1614 
0:1:23:477, 1581 
0:1:23:492, 1563 
0:1:23:508, 1540 
0:1:23:524, 1525 
0:1:23:540, 1510 
0:1:23:555, 1497 
0:1:23:570, 1484 
0:1:23:585, 1469 
0:1:23:601, 1455 
0:1:23:617, 1451 
0:1:23:632, 1447 
0:1:23:648, 1447 
0:1:23:663, 1448 
0:1:23:678, 1445 
0:1:23:693, 1450 
0:1:23:709, 1454 
0:1:23:725, 1453 
0:1:23:740, 1454 
0:1:23:756, 1461 
0:1:23:771, 1502 
0:1:23:787, 1612 
0:1:23:802, 1742 
0:1:23:818, 2050 
0:1:23:833, 2340 
0:1:23:849, 2620 
0:1:23:865, 2942 
0:1:23:880, 3044 
0:1:23:896, 3100 
0:1:23:911, 3116 
0:1:23:926, 3094 
0:1:23:942, 3015 
0:1:23:958, 2898 
0:1:23:973, 2770 
0:1:23:989, 2623 
0:1:24:5, 2515 
0:1:24:21, 2394 
0:1:24:37, 2302 
0:1:24:53, 2196 
0:1:24:69, 2143 
0:1:24:85, 2143 
0:1:24:100, 2099 
0:1:24:116, 2081 
0:1:24:132, 2083 
0:1:24:147, 2095 
0:1:24:162, 2122 
0:1:24:178, 2145 
0:1:24:194, 2162 
0:1:24:210, 2161 
0:1:24:226, 2130 
0:1:24:241, 2091 
0:1:24:257, 2040 
0:1:24:273, 1983 
0:1:24:288, 1938 
0:1:24:303, 1877 
0:1:24:319, 1814 
0:1:24:335, 1764 
0:1:24:351, 1718 
0:1:24:366, 1675 
0:1:24:381, 1637 
0:1:24:396, 1607 
0:1:24:412, 1586 
0:1:24:428, 1555 
0:1:24:443, 1541 
0:1:24:458, 1526 
0:1:24:474, 1518 
0:1:24:490, 1518 
0:1:24:505, 1517 
0:1:24:521, 1518 
0:1:24:537, 1515 
0:1:24:552, 1506 
0:1:24:568, 1497 
0:1:24:584, 1492 
0:1:24:599, 1495 
0:1:24:614, 1532 
0:1:24:629, 1630 
0:1:24:645, 1813 
0:1:24:661, 2149 
0:1:24:677, 2456 
0:1:24:693, 2752 
0:1:24:709, 2946 
0:1:24:725, 3164 
0:1:24:741, 3251 
0:1:24:757, 3259 
0:1:24:773, 3166 
0:1:24:789, 3047 
0:1:24:804, 2911 
0:1:24:819, 2772 
0:1:24:834, 2677 
0:1:24:849, 2560 
0:1:24:865, 2428 
0:1:24:881, 2329 
0:1:24:896, 2261 
0:1:24:912, 2187 
0:1:24:928, 2131 
0:1:24:944, 2093 
0:1:24:960, 2081 
0:1:24:976, 2091 
0:1:24:992, 2108 
0:1:25:8, 2128 
0:1:25:24, 2134 
0:1:25:39, 2120 
0:1:25:55, 2087 
0:1:25:70, 2039 
0:1:25:85, 1988 
0:1:25:101, 1915 
