Time, Data
0:1:15:950, 1844 
0:1:15:965, 1832 
0:1:15:981, 1816 
0:1:15:997, 1803 
0:1:16:13, 1780 
0:1:16:28, 1760 
0:1:16:43, 1743 
0:1:16:59, 1723 
0:1:16:75, 1706 
0:1:16:91, 1661 
0:1:16:107, 1634 
0:1:16:123, 1629 
0:1:16:139, 1624 
0:1:16:155, 1619 
0:1:16:170, 1613 
0:1:16:186, 1598 
0:1:16:202, 1601 
0:1:16:218, 1624 
0:1:16:234, 1665 
0:1:16:250, 1727 
0:1:16:265, 1794 
0:1:16:280, 1849 
0:1:16:295, 1942 
0:1:16:311, 2039 
0:1:16:327, 2149 
0:1:16:343, 2230 
0:1:16:359, 2282 
0:1:16:375, 2300 
0:1:16:390, 2299 
0:1:16:406, 2297 
0:1:16:422, 2293 
0:1:16:438, 2287 
0:1:16:454, 2286 
0:1:16:469, 2277 
0:1:16:485, 2272 
0:1:16:501, 2271 
0:1:16:516, 2264 
0:1:16:532, 2245 
0:1:16:547, 2228 
0:1:16:563, 2197 
0:1:16:579, 2158 
0:1:16:595, 2118 
0:1:16:611, 2097 
0:1:16:626, 2089 
0:1:16:642, 2087 
0:1:16:658, 2103 
0:1:16:674, 2118 
0:1:16:690, 2123 
0:1:16:706, 2116 
0:1:16:722, 2098 
0:1:16:738, 2081 
0:1:16:753, 2060 
0:1:16:768, 2033 
0:1:16:784, 1997 
0:1:16:800, 1967 
0:1:16:816, 1924 
0:1:16:832, 1888 
0:1:16:848, 1850 
0:1:16:864, 1837 
0:1:16:880, 1820 
0:1:16:896, 1796 
0:1:16:912, 1758 
0:1:16:927, 1726 
0:1:16:943, 1684 
0:1:16:959, 1671 
0:1:16:975, 1669 
0:1:16:990, 1663 
0:1:17:5, 1657 
0:1:17:21, 1658 
0:1:17:36, 1658 
0:1:17:52, 1657 
0:1:17:67, 1661 
0:1:17:83, 1706 
0:1:17:99, 1772 
0:1:17:115, 2163 
0:1:17:131, 2283 
0:1:17:147, 2351 
0:1:17:162, 2401 
0:1:17:177, 2417 
0:1:17:193, 2406 
0:1:17:209, 2397 
0:1:17:224, 2392 
0:1:17:239, 2392 
0:1:17:254, 2399 
0:1:17:270, 2395 
0:1:17:286, 2365 
0:1:17:302, 2326 
0:1:17:318, 2276 
0:1:17:334, 2202 
0:1:17:350, 2158 
0:1:17:365, 2135 
0:1:17:381, 2103 
0:1:17:397, 2077 
0:1:17:413, 2055 
0:1:17:429, 2044 
0:1:17:445, 2029 
0:1:17:461, 2013 
0:1:17:476, 2010 
0:1:17:492, 2003 
0:1:17:508, 1986 
0:1:17:524, 1975 
0:1:17:540, 1964 
0:1:17:556, 1955 
0:1:17:571, 1940 
0:1:17:587, 1926 
0:1:17:603, 1908 
0:1:17:619, 1894 
0:1:17:635, 1882 
0:1:17:651, 1851 
0:1:17:667, 1830 
0:1:17:683, 1810 
0:1:17:698, 1799 
0:1:17:713, 1794 
0:1:17:729, 1782 
0:1:17:744, 1769 
0:1:17:759, 1762 
0:1:17:775, 1753 
0:1:17:791, 1737 
0:1:17:806, 1713 
0:1:17:821, 1690 
0:1:17:837, 1664 
0:1:17:853, 1652 
0:1:17:868, 1651 
0:1:17:884, 1679 
0:1:17:900, 1774 
0:1:17:916, 1826 
0:1:17:931, 1948 
0:1:17:946, 2076 
0:1:17:961, 2158 
0:1:17:977, 2249 
0:1:17:993, 2273 
0:1:18:9, 2275 
0:1:18:25, 2280 
0:1:18:41, 2281 
0:1:18:57, 2278 
0:1:18:73, 2284 
0:1:18:89, 2291 
0:1:18:105, 2299 
0:1:18:121, 2312 
0:1:18:136, 2317 
0:1:18:152, 2302 
0:1:18:167, 2274 
0:1:18:182, 2222 
0:1:18:198, 2172 
0:1:18:214, 2143 
0:1:18:230, 2134 
0:1:18:246, 2145 
0:1:18:262, 2161 
0:1:18:279, 2188 
0:1:18:294, 2195 
0:1:18:310, 2197 
0:1:18:325, 2191 
0:1:18:341, 2174 
0:1:18:357, 2148 
0:1:18:372, 2120 
0:1:18:387, 2094 
0:1:18:402, 2075 
0:1:18:417, 2050 
0:1:18:433, 2027 
0:1:18:449, 1991 
0:1:18:465, 1967 
0:1:18:480, 1948 
0:1:18:496, 1934 
0:1:18:512, 1898 
0:1:18:527, 1864 
0:1:18:542, 1841 
0:1:18:557, 1811 
0:1:18:573, 1784 
0:1:18:589, 1753 
0:1:18:605, 1734 
0:1:18:620, 1707 
0:1:18:635, 1695 
0:1:18:650, 1676 
0:1:18:666, 1660 
0:1:18:681, 1650 
0:1:18:697, 1636 
0:1:18:713, 1622 
0:1:18:729, 1613 
0:1:18:745, 1609 
0:1:18:761, 1620 
0:1:18:777, 1667 
0:1:18:792, 1743 
0:1:18:808, 1850 
0:1:18:824, 2007 
0:1:18:840, 2316 
0:1:18:856, 2325 
0:1:18:872, 2325 
0:1:18:887, 2327 
0:1:18:903, 2334 
0:1:18:918, 2344 
0:1:18:933, 2351 
0:1:18:949, 2362 
0:1:18:965, 2382 
0:1:18:980, 2399 
0:1:18:995, 2406 
0:1:19:10, 2418 
0:1:19:25, 2417 
0:1:19:41, 2382 
0:1:19:57, 2326 
0:1:19:72, 2293 
0:1:19:88, 2264 
0:1:19:103, 2232 
0:1:19:118, 2186 
0:1:19:134, 2159 
0:1:19:150, 2137 
0:1:19:165, 2122 
0:1:19:180, 2101 
0:1:19:196, 2077 
0:1:19:212, 2052 
0:1:19:228, 2030 
0:1:19:244, 2008 
0:1:19:260, 1969 
0:1:19:276, 1954 
0:1:19:292, 1936 
0:1:19:308, 1910 
0:1:19:324, 1891 
0:1:19:339, 1872 
0:1:19:354, 1845 
0:1:19:369, 1826 
0:1:19:385, 1806 
0:1:19:401, 1771 
0:1:19:417, 1739 
0:1:19:432, 1697 
0:1:19:448, 1649 
0:1:19:464, 1615 
0:1:19:480, 1592 
0:1:19:496, 1575 
0:1:19:512, 1564 
0:1:19:528, 1541 
0:1:19:544, 1517 
0:1:19:559, 1494 
0:1:19:574, 1487 
0:1:19:589, 1488 
0:1:19:604, 1495 
0:1:19:620, 1512 
0:1:19:636, 1543 
0:1:19:652, 1608 
0:1:19:668, 1700 
0:1:19:684, 1821 
0:1:19:700, 1965 
0:1:19:716, 2072 
0:1:19:732, 2163 
0:1:19:748, 2208 
0:1:19:763, 2219 
0:1:19:778, 2214 
0:1:19:793, 2207 
0:1:19:808, 2199 
0:1:19:823, 2185 
0:1:19:839, 2177 
0:1:19:855, 2180 
0:1:19:871, 2165 
0:1:19:887, 2151 
0:1:19:902, 2129 
0:1:19:917, 2113 
0:1:19:933, 2108 
0:1:19:949, 2111 
0:1:19:965, 2124 
0:1:19:980, 2135 
0:1:19:996, 2134 
0:1:20:12, 2118 
0:1:20:28, 2111 
0:1:20:43, 2094 
0:1:20:58, 2074 
0:1:20:73, 2058 
0:1:20:89, 2028 
0:1:20:104, 1999 
0:1:20:120, 1969 
0:1:20:136, 1938 
0:1:20:152, 1918 
0:1:20:168, 1894 
0:1:20:184, 1853 
0:1:20:200, 1829 
0:1:20:216, 1785 
0:1:20:232, 1744 
0:1:20:248, 1720 
0:1:20:263, 1694 
0:1:20:278, 1679 
0:1:20:293, 1673 
0:1:20:309, 1665 
0:1:20:325, 1652 
0:1:20:340, 1640 
0:1:20:356, 1626 
0:1:20:372, 1602 
0:1:20:388, 1582 
0:1:20:403, 1572 
0:1:20:418, 1569 
0:1:20:434, 1578 
0:1:20:449, 1618 
0:1:20:465, 1688 
0:1:20:481, 1775 
0:1:20:497, 1878 
0:1:20:512, 1984 
0:1:20:527, 2110 
0:1:20:542, 2156 
0:1:20:557, 2189 
0:1:20:573, 2209 
0:1:20:589, 2207 
0:1:20:605, 2191 
0:1:20:621, 2168 
0:1:20:636, 2133 
0:1:20:651, 2102 
0:1:20:666, 2071 
0:1:20:682, 2051 
0:1:20:698, 2033 
0:1:20:714, 2020 
0:1:20:729, 2012 
0:1:20:744, 1999 
0:1:20:760, 1973 
0:1:20:776, 1954 
0:1:20:792, 1929 
0:1:20:808, 1896 
0:1:20:824, 1879 
0:1:20:840, 1858 
0:1:20:856, 1856 
0:1:20:871, 1853 
0:1:20:886, 1843 
0:1:20:902, 1825 
0:1:20:918, 1813 
0:1:20:934, 1799 
0:1:20:949, 1789 
0:1:20:964, 1782 
0:1:20:979, 1771 
0:1:20:994, 1762 
0:1:21:9, 1748 
0:1:21:24, 1740 
0:1:21:38, 1732 
0:1:21:54, 1721 
0:1:21:70, 1717 
0:1:21:86, 1712 
0:1:21:101, 1698 
0:1:21:116, 1693 
0:1:21:131, 1681 
0:1:21:146, 1679 
0:1:21:161, 1719 
0:1:21:177, 1765 
0:1:21:193, 1847 
0:1:21:208, 1933 
0:1:21:223, 2010 
0:1:21:238, 2069 
0:1:21:255, 2111 
0:1:21:270, 2130 
0:1:21:285, 2136 
0:1:21:300, 2132 
0:1:21:316, 2124 
0:1:21:332, 2121 
0:1:21:347, 2122 
0:1:21:363, 2130 
0:1:21:379, 2143 
0:1:21:395, 2149 
0:1:21:410, 2145 
0:1:21:425, 2135 
0:1:21:441, 2122 
0:1:21:456, 2100 
0:1:21:472, 2096 
0:1:21:488, 2095 
0:1:21:504, 2090 
0:1:21:520, 2087 
0:1:21:535, 2090 
0:1:21:551, 2085 
0:1:21:566, 2073 
0:1:21:582, 2055 
0:1:21:597, 2039 
0:1:21:612, 2029 
0:1:21:628, 2022 
0:1:21:644, 1999 
0:1:21:659, 1961 
0:1:21:675, 1934 
0:1:21:690, 1907 
0:1:21:705, 1872 
0:1:21:721, 1823 
0:1:21:737, 1760 
0:1:21:753, 1722 
0:1:21:769, 1706 
0:1:21:784, 1700 
0:1:21:801, 1692 
0:1:21:816, 1677 
0:1:21:832, 1656 
0:1:21:849, 1646 
0:1:21:865, 1638 
0:1:21:881, 1641 
0:1:21:896, 1637 
0:1:21:912, 1626 
0:1:21:927, 1617 
0:1:21:942, 1603 
0:1:21:957, 1597 
0:1:21:973, 1623 
0:1:21:989, 1681 
0:1:22:5, 1797 
0:1:22:21, 1914 
0:1:22:37, 2015 
0:1:22:53, 2093 
0:1:22:68, 2132 
0:1:22:83, 2143 
0:1:22:98, 2147 
0:1:22:113, 2145 
0:1:22:129, 2138 
0:1:22:145, 2139 
0:1:22:161, 2149 
0:1:22:176, 2164 
0:1:22:192, 2201 
0:1:22:208, 2220 
0:1:22:224, 2227 
0:1:22:240, 2219 
0:1:22:256, 2206 
0:1:22:271, 2183 
0:1:22:287, 2092 
0:1:22:303, 2073 
0:1:22:319, 2046 
0:1:22:335, 2019 
0:1:22:350, 1988 
0:1:22:366, 1951 
0:1:22:382, 1912 
0:1:22:397, 1878 
0:1:22:412, 1844 
0:1:22:428, 1818 
0:1:22:444, 1801 
0:1:22:460, 1783 
0:1:22:476, 1768 
0:1:22:492, 1762 
0:1:22:508, 1753 
0:1:22:524, 1743 
0:1:22:540, 1736 
0:1:22:556, 1737 
0:1:22:571, 1753 
0:1:22:587, 1761 
0:1:22:602, 1760 
0:1:22:617, 1753 
0:1:22:632, 1745 
0:1:22:647, 1727 
0:1:22:663, 1718 
0:1:22:679, 1716 
0:1:22:695, 1711 
0:1:22:711, 1708 
0:1:22:727, 1704 
0:1:22:743, 1704 
0:1:22:759, 1696 
0:1:22:775, 1683 
0:1:22:791, 1706 
0:1:22:806, 1760 
0:1:22:822, 1877 
0:1:22:838, 1991 
0:1:22:853, 2089 
0:1:22:869, 2162 
0:1:22:884, 2194 
0:1:22:899, 2199 
0:1:22:915, 2196 
0:1:22:931, 2182 
0:1:22:947, 2168 
0:1:22:962, 2162 
0:1:22:978, 2153 
0:1:22:994, 2152 
0:1:23:9, 2148 
0:1:23:25, 2140 
0:1:23:41, 2132 
0:1:23:57, 2117 
0:1:23:73, 2101 
0:1:23:89, 2072 
0:1:23:104, 2064 
0:1:23:119, 2057 
0:1:23:135, 2044 
0:1:23:151, 2044 
0:1:23:167, 2042 
0:1:23:183, 2040 
0:1:23:199, 2040 
0:1:23:215, 2033 
0:1:23:231, 2025 
0:1:23:247, 2015 
0:1:23:262, 2001 
0:1:23:278, 1983 
0:1:23:294, 1960 
0:1:23:310, 1933 
0:1:23:326, 1903 
0:1:23:341, 1896 
0:1:23:356, 1890 
0:1:23:372, 1879 
0:1:23:388, 1873 
0:1:23:404, 1861 
0:1:23:420, 1847 
0:1:23:436, 1837 
0:1:23:452, 1827 
0:1:23:467, 1829 
0:1:23:483, 1833 
0:1:23:499, 1838 
0:1:23:515, 1840 
0:1:23:531, 1837 
0:1:23:546, 1836 
0:1:23:561, 1826 
0:1:23:576, 1817 
0:1:23:591, 1824 
0:1:23:606, 1854 
0:1:23:622, 1911 
0:1:23:638, 2012 
0:1:23:654, 2098 
0:1:23:670, 2179 
0:1:23:686, 2235 
0:1:23:701, 2257 
0:1:23:716, 2256 
0:1:23:732, 2248 
0:1:23:748, 2236 
0:1:23:763, 2223 
0:1:23:779, 2219 
0:1:23:795, 2220 
0:1:23:810, 2234 
0:1:23:825, 2238 
0:1:23:841, 2233 
0:1:23:857, 2219 
0:1:23:873, 2186 
0:1:23:888, 2162 
0:1:23:903, 2134 
0:1:23:919, 2123 
0:1:23:935, 2114 
0:1:23:951, 2113 
0:1:23:966, 2117 
0:1:23:982, 2116 
0:1:23:998, 2085 
0:1:24:14, 2043 
0:1:24:30, 2019 
0:1:24:45, 1999 
0:1:24:61, 1979 
0:1:24:76, 1974 
0:1:24:91, 1964 
0:1:24:106, 1951 
0:1:24:122, 1941 
0:1:24:138, 1925 
0:1:24:154, 1904 
0:1:24:169, 1890 
0:1:24:185, 1869 
0:1:24:201, 1856 
0:1:24:217, 1848 
0:1:24:232, 1838 
0:1:24:247, 1836 
0:1:24:263, 1835 
0:1:24:278, 1829 
0:1:24:293, 1821 
0:1:24:309, 1814 
0:1:24:325, 1804 
0:1:24:340, 1790 
0:1:24:355, 1782 
0:1:24:370, 1769 
0:1:24:386, 1770 
0:1:24:402, 1789 
0:1:24:418, 1818 
0:1:24:434, 1871 
0:1:24:450, 1969 
0:1:24:466, 2065 
0:1:24:482, 2168 
0:1:24:498, 2254 
0:1:24:513, 2332 
0:1:24:528, 2367 
0:1:24:543, 2388 
0:1:24:559, 2388 
0:1:24:575, 2374 
0:1:24:590, 2370 
0:1:24:605, 2380 
0:1:24:620, 2394 
0:1:24:635, 2413 
0:1:24:651, 2421 
0:1:24:666, 2415 
0:1:24:681, 2393 
0:1:24:696, 2375 
0:1:24:711, 2353 
0:1:24:726, 2324 
0:1:24:742, 2308 
0:1:24:757, 2287 
0:1:24:772, 2267 
0:1:24:788, 2251 
0:1:24:804, 2238 
0:1:24:820, 2224 
0:1:24:836, 2213 
0:1:24:852, 2194 
0:1:24:868, 2177 
0:1:24:884, 2158 
0:1:24:900, 2136 
0:1:24:916, 2123 
0:1:24:931, 2106 
0:1:24:947, 2097 
0:1:24:963, 2072 
0:1:24:979, 2046 
0:1:24:994, 2028 
0:1:25:9, 2010 
0:1:25:24, 1993 
0:1:25:40, 1977 
0:1:25:56, 1959 
0:1:25:72, 1946 
0:1:25:88, 1934 
0:1:25:104, 1916 
0:1:25:120, 1895 
0:1:25:136, 1865 
0:1:25:152, 1839 
0:1:25:167, 1805 
0:1:25:183, 1770 
0:1:25:199, 1741 
0:1:25:215, 1729 
0:1:25:230, 1718 
0:1:25:245, 1716 
0:1:25:261, 1713 
0:1:25:277, 1708 
0:1:25:293, 1705 
0:1:25:309, 1713 
0:1:25:325, 1729 
0:1:25:341, 1755 
0:1:25:357, 1797 
0:1:25:372, 1876 
0:1:25:388, 1957 
0:1:25:404, 2019 
0:1:25:420, 2092 
0:1:25:436, 2140 
0:1:25:452, 2153 
0:1:25:468, 2149 
0:1:25:483, 2144 
0:1:25:498, 2136 
0:1:25:514, 2134 
0:1:25:530, 2163 
0:1:25:545, 2191 
0:1:25:561, 2217 
0:1:25:577, 2235 
0:1:25:593, 2224 
0:1:25:609, 2193 
0:1:25:624, 2169 
0:1:25:639, 2150 
0:1:25:655, 2136 
0:1:25:671, 2127 
0:1:25:687, 2120 
0:1:25:702, 2121 
0:1:25:717, 2126 
0:1:25:733, 2045 
0:1:25:749, 2024 
0:1:25:764, 2001 
0:1:25:780, 1970 
0:1:25:796, 1928 
0:1:25:812, 1890 
0:1:25:828, 1848 
0:1:25:844, 1815 
0:1:25:860, 1784 
0:1:25:875, 1780 
0:1:25:891, 1776 
0:1:25:907, 1763 
0:1:25:923, 1749 
0:1:25:938, 1721 
0:1:25:953, 1687 
0:1:25:969, 1671 
0:1:25:985, 1657 
0:1:26:1, 1644 
0:1:26:17, 1632 
0:1:26:33, 1617 
0:1:26:48, 1609 
0:1:26:63, 1629 
0:1:26:79, 1685 
0:1:26:95, 1786 
0:1:26:111, 1851 
0:1:26:127, 1925 
0:1:26:143, 1996 
0:1:26:159, 2027 
0:1:26:174, 2032 
0:1:26:189, 2031 
0:1:26:204, 2026 
0:1:26:220, 2004 
0:1:26:235, 1988 
0:1:26:251, 1982 
0:1:26:267, 1983 
0:1:26:283, 1985 
0:1:26:299, 1997 
0:1:26:315, 1997 
0:1:26:331, 1987 
0:1:26:346, 1973 
0:1:26:362, 1954 
0:1:26:377, 1923 
0:1:26:392, 1913 
0:1:26:407, 1906 
0:1:26:422, 1901 
0:1:26:437, 1902 
0:1:26:453, 1909 
0:1:26:469, 1906 
0:1:26:485, 1912 
0:1:26:501, 1910 
0:1:26:516, 1911 
0:1:26:532, 1912 
0:1:26:548, 1896 
0:1:26:563, 1862 
0:1:26:578, 1827 
0:1:26:593, 1807 
0:1:26:608, 1797 
0:1:26:624, 1787 
0:1:26:639, 1777 
0:1:26:654, 1768 
0:1:26:670, 1765 
0:1:26:686, 1754 
0:1:26:702, 1737 
0:1:26:718, 1711 
0:1:26:734, 1687 
0:1:26:749, 1700 
0:1:26:764, 1746 
0:1:26:780, 1809 
0:1:26:795, 1914 
0:1:26:810, 1973 
0:1:26:826, 2037 
0:1:26:842, 2073 
0:1:26:858, 2094 
0:1:26:874, 2102 
0:1:26:889, 2094 
0:1:26:905, 2068 
0:1:26:921, 2050 
0:1:26:936, 2036 
0:1:26:951, 2023 
0:1:26:966, 2014 
0:1:26:982, 2007 
0:1:26:998, 1994 
0:1:27:14, 1982 
0:1:27:29, 1966 
0:1:27:44, 1942 
0:1:27:60, 1914 
0:1:27:76, 1907 
0:1:27:92, 1906 
0:1:27:107, 1927 
0:1:27:122, 1958 
0:1:27:138, 1972 
0:1:27:154, 1976 
0:1:27:170, 1977 
0:1:27:186, 1971 
0:1:27:201, 1966 
0:1:27:216, 1964 
0:1:27:231, 1956 
0:1:27:246, 1947 
0:1:27:262, 1937 
0:1:27:278, 1932 
0:1:27:294, 1924 
0:1:27:309, 1913 
0:1:27:325, 1905 
0:1:27:341, 1896 
0:1:27:356, 1888 
0:1:27:372, 1872 
0:1:27:388, 1859 
0:1:27:404, 1847 
0:1:27:419, 1840 
0:1:27:435, 1831 
0:1:27:451, 1827 
0:1:27:467, 1942 
0:1:27:483, 2051 
0:1:27:499, 2142 
0:1:27:515, 2217 
0:1:27:531, 2291 
0:1:27:546, 2318 
0:1:27:562, 2328 
0:1:27:577, 2327 
0:1:27:592, 2322 
0:1:27:608, 2333 
0:1:27:624, 2343 
0:1:27:640, 2343 
0:1:27:656, 2332 
0:1:27:672, 2309 
0:1:27:688, 2284 
0:1:27:704, 2249 
0:1:27:720, 2234 
0:1:27:735, 2216 
0:1:27:750, 2196 
0:1:27:765, 2177 
0:1:27:781, 2170 
0:1:27:797, 2165 
0:1:27:812, 2160 
0:1:27:827, 2153 
0:1:27:843, 2122 
0:1:27:859, 2082 
0:1:27:875, 2041 
0:1:27:891, 2008 
0:1:27:907, 1996 
0:1:27:923, 1989 
0:1:27:938, 1979 
0:1:27:954, 1957 
0:1:27:969, 1921 
0:1:27:985, 1891 
0:1:28:1, 1873 
0:1:28:17, 1853 
0:1:28:33, 1838 
0:1:28:48, 1823 
0:1:28:63, 1798 
0:1:28:78, 1774 
0:1:28:94, 1754 
0:1:28:110, 1782 
0:1:28:126, 1840 
0:1:28:142, 1936 
0:1:28:158, 1998 
0:1:28:174, 2066 
0:1:28:190, 2124 
0:1:28:206, 2158 
0:1:28:222, 2164 
0:1:28:238, 2164 
0:1:28:254, 2155 
0:1:28:270, 2151 
0:1:28:285, 2156 
0:1:28:300, 2163 
0:1:28:315, 2169 
0:1:28:331, 2181 
0:1:28:347, 2194 
0:1:28:364, 2194 
0:1:28:380, 2188 
0:1:28:396, 2176 
0:1:28:412, 2145 
0:1:28:427, 2118 
0:1:28:443, 2086 
0:1:28:459, 2039 
0:1:28:474, 2025 
0:1:28:489, 2017 
0:1:28:505, 2013 
0:1:28:520, 2023 
0:1:28:535, 2018 
0:1:28:550, 1990 
0:1:28:566, 1961 
0:1:28:582, 1931 
0:1:28:598, 1902 
0:1:28:614, 1886 
0:1:28:630, 1862 
0:1:28:646, 1841 
0:1:28:662, 1811 
0:1:28:677, 1783 
0:1:28:694, 1770 
0:1:28:709, 1763 
0:1:28:725, 1758 
0:1:28:741, 1766 
0:1:28:757, 1773 
0:1:28:772, 1768 
0:1:28:788, 1753 
0:1:28:804, 1731 
0:1:28:820, 1718 
0:1:28:836, 1715 
0:1:28:852, 1740 
0:1:28:868, 1802 
0:1:28:884, 1865 
0:1:28:900, 1991 
0:1:28:916, 2087 
0:1:28:932, 2173 
0:1:28:948, 2214 
0:1:28:964, 2215 
0:1:28:980, 2207 
0:1:28:995, 2191 
0:1:29:10, 2177 
0:1:29:26, 2170 
0:1:29:42, 2168 
0:1:29:58, 2172 
0:1:29:74, 2184 
0:1:29:90, 2181 
0:1:29:106, 2157 
0:1:29:122, 2129 
0:1:29:138, 2088 
0:1:29:153, 1933 
0:1:29:169, 1918 
0:1:29:185, 1900 
0:1:29:200, 1889 
0:1:29:215, 1888 
0:1:29:230, 1880 
0:1:29:245, 1858 
0:1:29:260, 1838 
0:1:29:275, 1790 
0:1:29:291, 1762 
0:1:29:307, 1740 
0:1:29:323, 1720 
0:1:29:339, 1714 
0:1:29:355, 1713 
0:1:29:371, 1713 
0:1:29:387, 1714 
0:1:29:403, 1703 
0:1:29:419, 1688 
0:1:29:435, 1672 
0:1:29:450, 1658 
0:1:29:465, 1657 
0:1:29:480, 1654 
0:1:29:495, 1648 
0:1:29:511, 1642 
0:1:29:527, 1636 
0:1:29:542, 1625 
0:1:29:558, 1636 
0:1:29:573, 1666 
0:1:29:589, 1743 
0:1:29:604, 1813 
0:1:29:619, 1928 
0:1:29:634, 2008 
0:1:29:650, 2057 
0:1:29:665, 2081 
0:1:29:681, 2086 
0:1:29:696, 2081 
0:1:29:711, 2070 
0:1:29:727, 2059 
0:1:29:743, 2053 
0:1:29:759, 2059 
0:1:29:775, 2070 
0:1:29:791, 2077 
0:1:29:807, 2086 
0:1:29:823, 2081 
0:1:29:839, 2054 
0:1:29:855, 2029 
0:1:29:870, 2005 
0:1:29:886, 1999 
0:1:29:901, 1986 
0:1:29:917, 1978 
0:1:29:932, 1974 
0:1:29:947, 1963 
0:1:29:963, 1946 
0:1:29:979, 1924 
0:1:29:994, 1901 
0:1:30:9, 1877 
0:1:30:25, 1863 
0:1:30:41, 1847 
0:1:30:57, 1827 
0:1:30:73, 1814 
0:1:30:89, 1798 
0:1:30:105, 1790 
0:1:30:120, 1791 
0:1:30:136, 1782 
0:1:30:152, 1774 
0:1:30:167, 1769 
0:1:30:182, 1758 
0:1:30:197, 1758 
0:1:30:213, 1752 
0:1:30:229, 1741 
0:1:30:245, 1730 
0:1:30:261, 1721 
0:1:30:277, 1723 
0:1:30:293, 1729 
0:1:30:308, 1726 
0:1:30:324, 1725 
0:1:30:340, 1722 
0:1:30:355, 1727 
0:1:30:370, 1760 
0:1:30:386, 1801 
0:1:30:401, 1856 
0:1:30:416, 1947 
0:1:30:431, 2016 
0:1:30:447, 2100 
0:1:30:463, 2132 
0:1:30:479, 2141 
0:1:30:495, 2132 
0:1:30:510, 2110 
0:1:30:526, 2073 
0:1:30:542, 2047 
0:1:30:557, 2035 
0:1:30:573, 2031 
0:1:30:589, 2030 
0:1:30:605, 2023 
0:1:30:621, 1999 
0:1:30:636, 1973 
0:1:30:651, 1960 
0:1:30:666, 1946 
0:1:30:682, 1928 
0:1:30:698, 1919 
0:1:30:713, 1915 
0:1:30:729, 1903 
0:1:30:744, 1906 
0:1:30:759, 1908 
0:1:30:775, 1907 
0:1:30:790, 1910 
0:1:30:805, 1897 
0:1:30:820, 1854 
0:1:30:835, 1848 
0:1:30:851, 1845 
0:1:30:866, 1838 
0:1:30:881, 1833 
0:1:30:896, 1823 
0:1:30:912, 1815 
0:1:30:928, 1810 
0:1:30:944, 1802 
0:1:30:960, 1796 
0:1:30:976, 1799 
0:1:30:992, 1799 
0:1:31:8, 1798 
0:1:31:24, 1794 
0:1:31:40, 1787 
0:1:31:56, 1796 
0:1:31:71, 1827 
0:1:31:87, 1864 
0:1:31:102, 1961 
0:1:31:117, 2023 
0:1:31:132, 2092 
0:1:31:148, 2140 
0:1:31:164, 2150 
0:1:31:179, 2148 
0:1:31:195, 2118 
0:1:31:211, 2093 
0:1:31:227, 2077 
0:1:31:243, 2077 
0:1:31:259, 2086 
0:1:31:275, 2103 
0:1:31:291, 2114 
0:1:31:307, 2127 
0:1:31:323, 2137 
0:1:31:339, 2135 
0:1:31:354, 2134 
0:1:31:369, 2131 
0:1:31:385, 2120 
0:1:31:401, 2112 
0:1:31:416, 2110 
0:1:31:431, 2105 
0:1:31:447, 2107 
0:1:31:463, 2103 
0:1:31:479, 2091 
0:1:31:494, 2065 
0:1:31:509, 2030 
0:1:31:525, 2018 
0:1:31:541, 2003 
0:1:31:557, 1989 
0:1:31:572, 1970 
0:1:31:587, 1942 
0:1:31:602, 1917 
0:1:31:617, 1899 
0:1:31:633, 1886 
0:1:31:649, 1878 
0:1:31:664, 1856 
0:1:31:680, 1837 
0:1:31:696, 1824 
0:1:31:711, 1823 
0:1:31:726, 1828 
0:1:31:741, 1861 
0:1:31:757, 1919 
0:1:31:772, 1989 
0:1:31:788, 2086 
0:1:31:803, 2145 
0:1:31:818, 2164 
0:1:31:833, 2156 
0:1:31:848, 2139 
0:1:31:864, 2119 
0:1:31:880, 2100 
0:1:31:896, 2077 
0:1:31:911, 2050 
0:1:31:927, 2016 
0:1:31:943, 1995 
0:1:31:959, 1983 
0:1:31:974, 1957 
0:1:31:989, 1932 
0:1:32:4, 1898 
0:1:32:20, 1869 
0:1:32:36, 1848 
0:1:32:51, 1862 
0:1:32:66, 1888 
0:1:32:81, 1916 
0:1:32:97, 1940 
0:1:32:113, 1954 
0:1:32:129, 1955 
0:1:32:144, 1940 
0:1:32:159, 1927 
0:1:32:175, 1913 
0:1:32:191, 1877 
0:1:32:207, 1856 
0:1:32:223, 1844 
0:1:32:239, 1837 
0:1:32:255, 1830 
0:1:32:271, 1817 
0:1:32:286, 1809 
0:1:32:301, 1816 
0:1:32:316, 1832 
0:1:32:332, 1842 
0:1:32:347, 1848 
0:1:32:362, 1850 
0:1:32:378, 1852 
0:1:32:394, 1865 
0:1:32:410, 1895 
0:1:32:426, 1939 
0:1:32:442, 1999 
0:1:32:458, 2073 
0:1:32:473, 2132 
0:1:32:489, 2176 
0:1:32:505, 2195 
0:1:32:520, 2200 
0:1:32:535, 2192 
0:1:32:551, 2177 
0:1:32:567, 2155 
0:1:32:583, 2146 
0:1:32:599, 2154 
0:1:32:615, 2157 
0:1:32:630, 2162 
0:1:32:646, 2160 
0:1:32:662, 2148 
0:1:32:677, 2135 
0:1:32:692, 2104 
0:1:32:707, 2082 
0:1:32:723, 2056 
0:1:32:739, 2040 
0:1:32:754, 2032 
0:1:32:770, 2029 
